positions,gain colours,directions,wheelSpeed,brakes,steering,throttle
"[58.75989508628845, 391.1014369428158, 0.21961868170819798]",K2,"[0.9442903399467468, 0.3290677070617676, -0.005484806373715401]",22.72932202614951,0.0,-29.952297187646106,0.06284203727725754
"[60.54308760166168, 391.7215403467417, 0.2196058843423998]",K2,"[0.9507895708084106, 0.3097890317440033, -0.005473610945045948]",22.628573876644943,0.0,-29.898883680029154,0.062430937684706186
"[62.33152720332146, 392.3029081225395, 0.21957867364926642]",K2,"[0.9568518996238708, 0.2905242443084717, -0.005482853390276432]",22.667778136861862,0.0,-29.7708848965857,0.0641861895127161
"[64.12986794114113, 392.8474456742406, 0.21955633097127247]",K2,"[0.9625205397605896, 0.2711540758609772, -0.005443752743303776]",22.637537763173246,0.0,-29.82524359358229,0.06533475657199204
"[65.57847541570663, 393.25734562426805, 0.21956146611410077]",K2,"[0.9667726755142212, 0.25558096170425415, -0.005394494626671076]",22.62212498929804,0.0,-29.78769471712424,0.0666554982341323
"[67.39296528697014, 393.7353075295687, 0.21955484488330512]",K2,"[0.9717240929603577, 0.2360582947731018, -0.0053551290184259415]",22.56534987775084,0.0,-29.770697458462916,0.06767452066905262
"[69.2209138572216, 394.1775716766715, 0.21952248661477824]",K2,"[0.9762777090072632, 0.21645669639110565, -0.005319765768945217]",22.64842471965072,0.0,-29.701560212214403,0.0690606270649538
"[71.05071920156479, 394.5813748240471, 0.2195264135434627]",K2,"[0.9804194569587708, 0.19685067236423492, -0.005242050625383854]",22.522724231346693,0.0,-29.81412861883056,0.06983514969890182
"[72.88712760806084, 394.9481200873852, 0.21950794932126882]",K2,"[0.984161913394928, 0.17719480395317078, -0.005231707822531462]",22.575857349193285,0.0,-29.656972470130114,0.07140489948443815
"[74.7350463271141, 395.27875528484583, 0.2195183612160463]",K2,"[0.9875151515007019, 0.1574392318725586, -0.005175917875021696]",22.555330737040318,0.0,-29.731880422901718,0.07220178145355054
"[76.21054401993752, 395.51534535363317, 0.21950735921564046]",K2,"[0.9898973107337952, 0.14169228076934814, -0.005158962216228247]",22.5568850832232,0.0,-29.711465667650895,0.07323860775518266
"[78.06748321652412, 395.77886160090566, 0.21951576428364206]",K2,"[0.9925304055213928, 0.12189044803380966, -0.005107130389660597]",22.519663143206262,0.0,-29.71854566807438,0.07395092922122382
"[79.9229245185852, 396.00440223515034, 0.21950296304703443]",K2,"[0.994763970375061, 0.10207188874483109, -0.005098211579024792]",22.525708498904624,0.0,-29.67750751618881,0.07496781378305793
"[81.78170377016068, 396.1927785798907, 0.21951530079616077]",K2,"[0.9965994358062744, 0.08224400132894516, -0.005057803820818663]",22.536345539268126,0.0,-29.692877854784605,0.07575687973590464
"[83.64878407120705, 396.344399433583, 0.2195179183045184]",K2,"[0.9980417490005493, 0.062350012362003326, -0.005006892140954733]",22.467872432389257,0.0,-29.71415162635211,0.07646426326136539
"[85.51225978136063, 396.45835346356034, 0.21949924530645148]",K2,"[0.9990842342376709, 0.04249051213264465, -0.005008470267057419]",22.529664783181083,0.0,-29.63397931104498,0.07745546082440571
"[87.00736358761787, 396.52291736379266, 0.21949169826780235]",K2,"[0.9996345043182373, 0.026571959257125854, -0.004979956429451704]",22.472543990172234,0.0,-29.72224550383328,0.0778509230357077
"[88.49736335873604, 396.56345214508474, 0.21951089570939075]",K2,"[0.9999306201934814, 0.010682945139706135, -0.004966705571860075]",22.506327197433425,0.0,-29.65557327949654,0.0785713184606935
"[89.99311178922653, 396.5803647625726, 0.2195173627310396]",K2,"[0.9999741911888123, -0.005218233447521925, -0.004924794193357229]",22.45405782684043,0.0,-29.706396335626604,0.0788786360835065
"[91.48861142992973, 396.57343989238143, 0.21951602811350313]",K2,"[0.9997649788856506, -0.02111179754137993, -0.004923469386994839]",22.518990586630334,0.0,-29.646449878360382,0.0795108717160171
"[93.3529457449913, 396.5314035695046, 0.219520785183704]",K2,"[0.9991486668586731, -0.04096406698226929, -0.004878636449575424]",22.491997470885096,0.0,-29.738219321645133,0.07962829532617283
"[94.84664344787598, 396.4709343314171, 0.21949732761390806]",K2,"[0.9983683228492737, -0.0568900965154171, -0.004915066063404083]",22.473209620738416,0.0,-29.713205212484084,0.08016493133599539
"[96.70751959085464, 396.3622104600072, 0.2194949209360857]",K2,"[0.9970418810844421, -0.0767047330737114, -0.004880290944129229]",22.51112472228855,0.0,-29.697293424534642,0.0805500297935353
"[98.56553706526756, 396.21658716723323, 0.21950838706197828]",K2,"[0.9953200817108154, -0.09651090204715729, -0.004859066568315029]",22.410594474151075,0.0,-29.7568653369194,0.08072581900782501
"[100.42550003528595, 396.03349386528134, 0.2195140763769814]",K2,"[0.9932042956352234, -0.11628231406211853, -0.004858893342316151]",22.490491138424037,0.0,-29.63753059101758,0.08140860789146746
"[102.27559700608253, 395.8141689673066, 0.21949820131703746]",K2,"[0.9907019138336182, -0.13596460223197937, -0.004839884117245674]",22.48152565418153,0.0,-29.75225805431594,0.08131012508114889
"[103.75541013479233, 395.61179718002677, 0.21949832743212028]",K2,"[0.988410234451294, -0.15172931551933289, -0.004856051877140999]",22.43868518949006,0.0,-29.752269036820884,0.08151797350009225
"[105.59590837359428, 395.32650630921125, 0.2194983505360142]",K2,"[0.9852016568183899, -0.1713310033082962, -0.0048272148706018925]",22.498054943596227,0.0,-29.706470527557308,0.08179279426047063
"[107.43013095855713, 395.004736199975, 0.2195186167225529]",K2,"[0.9816023707389832, -0.1908757984638214, -0.0048289429396390915]",22.382660736235394,0.0,-29.79538729321932,0.08162305344688535
"[109.26279097795486, 394.6455007493496, 0.21950908942153546]",K2,"[0.9776083827018738, -0.21037669479846954, -0.004841548390686512]",22.49178512367922,0.0,-29.658409258028698,0.08210824040028836
"[111.08220556378365, 394.25116071105003, 0.219494397406379]",K2,"[0.9732334613800049, -0.22976835072040558, -0.004822607152163982]",22.470528648973605,0.0,-29.812471021113744,0.08163073216138526
"[112.89315775036812, 393.82071578502655, 0.21951498946123138]",K2,"[0.9684679508209229, -0.24909164011478424, -0.004816804546862841]",22.403279633026145,0.0,-29.79800706401872,0.08162692607781313
"[114.70029327273369, 393.3530386611819, 0.2195052713559562]",K2,"[0.9633160829544067, -0.26832592487335205, -0.004836078267544508]",22.472441212969585,0.0,-29.724337363126136,0.08175571503079404
"[116.49213194847107, 392.85103172808886, 0.21951985818941466]",K2,"[0.9577953219413757, -0.2874104380607605, -0.004826780874282122]",22.426337426945622,0.0,-29.827662506136466,0.08127994210493257
"[118.273327678442, 392.3135522007942, 0.219489682071071]",K2,"[0.9518844485282898, -0.30641889572143555, -0.0048454212956130505]",22.435075991391557,0.0,-29.782082943914993,0.08121922558553797
"[120.04844462871552, 391.7391002997756, 0.21949371294795128]",K2,"[0.9455733299255371, -0.32537272572517395, -0.004863463807851076]",22.410337703710415,0.0,-29.80775716749736,0.08088052732562583
"[121.80619788169861, 391.13133731484413, 0.2194934137138489]",K2,"[0.9389200806617737, -0.34410083293914795, -0.004868492018431425]",22.456547100467716,0.0,-29.79029651501568,0.08061916390180521
"[123.5511526465416, 390.48885118961334, 0.21952281334324653]",K2,"[0.9318951964378357, -0.3626949191093445, -0.004870489705353975]",22.364692762771725,0.0,-29.86501259831866,0.08002174180661578
"[124.94054481387138, 389.9487641900778, 0.21950082993373599]",K2,"[0.9259946346282959, -0.37750470638275146, -0.0049073840491473675]",22.42770089248327,0.0,-29.76138792405736,0.07993347151797262
"[126.66071373224258, 389.2444176375866, 0.21948105959290842]",K2,"[0.9183228015899658, -0.3958017826080322, -0.004906881600618362]",22.38195989485369,0.0,-29.855497195429418,0.07927258928729872
"[128.37120980024338, 388.5038768798113, 0.21951697203803633]",K2,"[0.9102248549461365, -0.41408541798591614, -0.004900512285530567]",22.37656432543072,0.0,-29.812037614559234,0.07890365189487324
"[130.06116691231728, 387.73201347887516, 0.21945872759260965]",K2,"[0.9018386006355286, -0.4320448935031891, -0.004932770971208811]",22.45323332480836,0.0,-29.821105065514722,0.07831173165659626
"[131.73492801189423, 386.92688293755054, 0.21949888685412589]",K2,"[0.8930821418762207, -0.44986677169799805, -0.00492254551500082]",22.371634131795442,0.0,-29.936840535564958,0.07734816959569102
"[133.06482765078545, 386.25757801532745, 0.21946695594851917]",K2,"[0.8858031630516052, -0.46403422951698303, -0.005001845303922892]",22.39835694806778,0.0,-29.847794309399323,0.07696882283333546
"[134.70775654911995, 385.39356668293476, 0.21945120457257872]",K2,"[0.8763786554336548, -0.4815967082977295, -0.0049992771819233894]",22.385130803787227,0.0,-29.89599426260209,0.0762566451823875
"[136.33746030926704, 384.4946314841509, 0.21947379244784315]",K2,"[0.8666223883628845, -0.49893927574157715, -0.005031858570873737]",22.33584509670592,0.0,-29.895836687979717,0.07550137415375771
"[137.94352969527245, 383.56655272841454, 0.2194801922141778]",K2,"[0.8565598130226135, -0.5160229802131653, -0.005064256954938173]",22.327089278215652,0.0,-29.849515194233145,0.07484998617081111
"[139.53023639321327, 382.6072035431862, 0.21942268083967065]",K2,"[0.8461412787437439, -0.5329344272613525, -0.005077709443867207]",22.361106208147277,0.0,-29.855938119102227,0.07398960146439572
"[140.7880044579506, 381.81568452715874, 0.21940485624440953]",K2,"[0.8375378847122192, -0.5463554263114929, -0.005091742146760225]",22.297087068765205,0.0,-29.91773881651475,0.07289796815124441
"[142.03248581290245, 381.00455544888973, 0.21943112235021545]",K2,"[0.8287147879600525, -0.5596475601196289, -0.0051197269931435585]",22.348468015566834,0.0,-29.84930961404976,0.07235670208079861
"[143.2588561475277, 380.17715822160244, 0.21943974941291344]",K2,"[0.8197631239891052, -0.5726791620254517, -0.005197483114898205]",22.32850254528818,0.0,-29.930397272072767,0.07131466763655539
"[144.47599458694458, 379.3275277018547, 0.219468855139894]",K2,"[0.8105677962303162, -0.5856214761734009, -0.005227294284850359]",22.28966650182349,0.0,-29.919344575025846,0.07054345143524014
"[145.97407868504524, 378.24135971069336, 0.2194485040449763]",K2,"[0.7987940907478333, -0.601581871509552, -0.005229264032095671]",22.30898463250629,0.0,-29.88405404153727,0.06981406795669702
"[147.45385214686394, 377.1229023337364, 0.2194658505568441]",K2,"[0.786678671836853, -0.6173405051231384, -0.005231119226664305]",22.31286016202703,0.0,-29.92790804417752,0.06858336602998627
"[148.9059138596058, 375.9794687181711, 0.2194333109382569]",K2,"[0.7743047475814819, -0.6327909231185913, -0.00526663800701499]",22.234895115260393,0.0,-29.952101009553854,0.06736710823530145
"[150.33403432369232, 374.8081915229559, 0.21941570524177223]",K2,"[0.7616317272186279, -0.6479884386062622, -0.005296103190630674]",22.236450401397885,0.0,-29.870418863259417,0.06643955657617051
"[151.4614915549755, 373.84938260912895, 0.21936930940546517]",K2,"[0.7512646317481995, -0.6599791646003723, -0.005370407830923796]",22.225432798476163,0.0,-29.891888599094933,0.06514453719358873
"[152.84513995051384, 372.62947592139244, 0.21932340142484463]",K2,"[0.7380712032318115, -0.6747013330459595, -0.005387645214796066]",22.258910929422424,0.0,-29.893423709524154,0.06412583667456159
"[154.20737159252167, 371.37961012125015, 0.21931360685084655]",K2,"[0.7245442271232605, -0.6892067193984985, -0.005446396302431822]",22.161542329963286,0.0,-29.956523609473933,0.06262088259923947
"[155.53945994377136, 370.1079378128052, 0.2193256679793194]",K2,"[0.7108369469642639, -0.7033355236053467, -0.00547622237354517]",22.166825680153607,0.0,-29.85045382430216,0.06159640378967732
"[156.84506997466087, 368.8112994134426, 0.21928604914683092]",K2,"[0.6968961358070374, -0.7171505093574524, -0.005560839083045721]",22.162245223790087,0.0,-29.877462139378526,0.06012706355645074
"[158.127435028553, 367.48641216754913, 0.2192697527954124]",K2,"[0.6826122403144836, -0.7307593822479248, -0.005588612053543329]",22.124947276053177,0.0,-29.89189753140323,0.05866159665514509
"[159.12901496887207, 366.4142609536648, 0.21924732851039153]",K2,"[0.6710928082466125, -0.7413520812988281, -0.005615204107016325]",22.1654313937713,0.0,-29.86413076593667,0.05727594817361932
"[160.3614291548729, 365.0472172796726, 0.21924211063469556]",K2,"[0.6563954949378967, -0.7543956637382507, -0.005667864810675383]",22.046899818925223,0.0,-29.932986389837122,0.05586465442508534
"[161.5618234872818, 363.66190019249916, 0.21922547940630466]",K2,"[0.641536295413971, -0.7670713067054749, -0.005713730584830046]",22.056110121459756,0.0,-29.80026497088687,0.05474072448225402
"[162.73352846503258, 362.2548867762089, 0.21917563636452542]",K2,"[0.6264321208000183, -0.7794544100761414, -0.005794789642095566]",22.04892878410652,0.0,-29.832978422985224,0.053070220107094855
"[163.87950637936592, 360.8226101398468, 0.21916464651707201]",K2,"[0.6110678911209106, -0.7915565371513367, -0.0058468421921133995]",21.923562274195532,0.0,-29.844425347363227,0.05142259803771293
"[164.77099262177944, 359.6673662364483, 0.21913026994752727]",K2,"[0.5987319350242615, -0.8009278178215027, -0.005898608826100826]",21.99744044729959,0.0,-29.703068131805534,0.05021408886970018
"[165.86349321901798, 358.19906786084175, 0.2191087494029489]",K2,"[0.583061933517456, -0.8124057054519653, -0.0059723625890910625]",21.976047190565644,0.0,-29.815465994969784,0.04853028914934193
"[166.71186864376068, 357.0160742402077, 0.2190842196932863]",K2,"[0.5704204440116882, -0.8213307857513428, -0.006029404699802399]",21.886924780352167,0.0,-29.80874862893453,0.04684481728733811
"[167.54395551979542, 355.8168853521347, 0.21906541858152195]",K2,"[0.5576357841491699, -0.8300637602806091, -0.0060455817729234695]",21.95145448998875,0.0,-29.710119878179867,0.04576725650637947
"[168.5541366636753, 354.3054025173187, 0.21904008383353357]",K2,"[0.5415078997612, -0.8406734466552734, -0.00612300680950284]",21.91655294094144,0.0,-29.810427040584113,0.04404250759866401
"[169.34173364937305, 353.08121332526207, 0.21903703177122225]",K2,"[0.5285176634788513, -0.8488999009132385, -0.006162055302411318]",21.794020798524887,0.0,-29.786237415796364,0.04232835597777833
"[170.29595957696438, 351.5397845506668, 0.21900021071110132]",K2,"[0.5121940970420837, -0.8588472008705139, -0.006219411268830299]",21.79859994026112,0.0,-29.644311422242605,0.04132070853528323
"[171.22171500325203, 349.9781930446625, 0.21894618075111794]",K2,"[0.49568063020706177, -0.868482232093811, -0.006275364197790623]",21.786795420675528,0.0,-29.671104395142713,0.039403509108887375
"[172.11309951543808, 348.40654557943344, 0.2189373860219348]",K2,"[0.479092538356781, -0.8777413368225098, -0.006359781604260206]",21.755517830931126,0.0,-29.676632300160136,0.037517269629825586
"[172.97278347611427, 346.8209657073021, 0.2189645236094293]",K2,"[0.46236276626586914, -0.8866675496101379, -0.006422095000743866]",21.71350363992686,0.0,-29.65695936501732,0.03569318604407938
"[173.80301901698112, 345.21745550632477, 0.21890522053581662]",K2,"[0.44546398520469666, -0.8952760696411133, -0.006524266675114632]",21.65745291216085,0.0,-29.622890111128033,0.03387358786342654
"[174.4411429464817, 343.9314811825752, 0.21888734803178522]",K2,"[0.43190133571624756, -0.9018969535827637, -0.006571595557034016]",21.579417322779644,0.0,-29.57069467874149,0.03208108768798089
"[175.21518267691135, 342.30398362874985, 0.21869584536761977]",K3,"[0.4149697721004486, -0.909816563129425, -0.005826353561133146]",21.774893461072704,0.0,-25.538415355145005,0.3961679229183015
"[175.81261080503464, 340.99333441257477, 0.2190400367071561]",K3,"[0.40215229988098145, -0.915564775466919, -0.003835681825876236]",21.662845763714863,0.0,-24.02178434701485,0.5
"[176.53758643567562, 339.3365615308285, 0.2193858231185004]",K3,"[0.3874286413192749, -0.9218952059745789, -0.002902043517678976]",21.59439723259129,0.0,-23.653372366149625,0.0
"[177.2316049784422, 337.67710971832275, 0.21880262083141133]",K3,"[0.37368789315223694, -0.9275411367416382, -0.004975848365575075]",21.52900327280711,0.0,-23.004500306723205,0.0
"[177.76760330796242, 336.34370934963226, 0.21807841316331178]",K3,"[0.3628387749195099, -0.9318272471427917, -0.006787923630326986]",21.502835962133084,0.0,-22.375388053829642,0.0
"[178.2842773795128, 335.0129430294037, 0.2170053168083541]",K3,"[0.3522742986679077, -0.9358604550361633, -0.008242608979344368]",21.730842538692745,0.0,-21.803974612434498,0.4743304173137909
"[178.91433986276388, 333.32456570863724, 0.21694560561263643]",K3,"[0.3391406238079071, -0.940723717212677, -0.004763206001371145]",21.891804076902282,0.0,-20.452710695806367,0.48738295975993984
"[179.52386367321014, 331.61722469329834, 0.2177484252024442]",K3,"[0.326545387506485, -0.9451814889907837, -0.00017027673311531544]",22.158958506337214,0.0,-19.156652186403143,0.5024751552847547
"[180.11558294296265, 329.8883038163185, 0.21811795698158676]",K3,"[0.3148083984851837, -0.9491531252861023, 0.0020313693676143885]",22.330092750274893,0.0,-17.560357252135642,0.5172572953724495
"[180.6924228593707, 328.1329280436039, 0.2188386207417352]",K3,"[0.30387020111083984, -0.9527090787887573, 0.002882155356928706]",22.379569245486795,0.0,-16.314716982253863,0.5301717898311231
"[181.25201783329248, 326.36202493309975, 0.2195458081259858]",K3,"[0.29367783665657043, -0.9558995366096497, 0.003054999280720949]",22.63726481941876,0.0,-15.505727771087795,0.5410017684520185
"[181.69031219929457, 324.9274238348007, 0.21991595499275718]",K3,"[0.28595930337905884, -0.958236813545227, 0.0030869939364492893]",22.788494191694827,0.0,-14.115037488846582,0.5516332509087759
"[182.2252583131194, 323.12038657069206, 0.2201098605455627]",K3,"[0.2770870625972748, -0.9608396291732788, 0.0031473287381231785]",22.881859832510123,0.0,-13.218900267502073,0.5587774205265343
"[182.7480224892497, 321.2940459251404, 0.22014209424878572]",K3,"[0.2688951790332794, -0.963164210319519, 0.003180671250447631]",23.066400925689134,0.0,-12.471812958026327,0.5655647582354447
"[183.26114156097174, 319.44333148002625, 0.22014485608269752]",K3,"[0.26128441095352173, -0.96525639295578, 0.0032375750597566366]",23.245751189415813,0.0,-11.522507021718505,0.5711957041183178
"[183.76252234727144, 317.5798372030258, 0.22015367664698715]",K3,"[0.25424522161483765, -0.9671341776847839, 0.0032792447600513697]",23.442510111893203,0.0,-10.671357723470955,0.5750541070236843
"[184.25458090007305, 315.69847881793976, 0.22016070225436124]",K3,"[0.2477881908416748, -0.9688087701797485, 0.003253613831475377]",23.621024172021986,0.0,-9.852711664328789,0.5771987688536528
"[184.64290568977594, 314.17740947008133, 0.2201487322427056]",K3,"[0.24291786551475525, -0.9700414538383484, 0.003229432040825486]",23.745250469460764,0.0,-9.183327298900847,0.577312279747533
"[185.12006456404924, 312.26496797800064, 0.22019463796277705]",K3,"[0.23726241290569305, -0.971440315246582, 0.0031982241198420525]",23.83398688314425,0.0,-8.769001159769589,0.5759280482712466
"[185.49712171405554, 310.71934616565704, 0.2202236943439857]",K3,"[0.2329942286014557, -0.9724729061126709, 0.003180593950673938]",24.041536500427075,0.0,-8.542835975023403,0.5720143790604492
"[185.960923910141, 308.77664321660995, 0.22024805208320686]",K3,"[0.22786681354045868, -0.9736871123313904, 0.0031860005110502243]",24.149677103745596,0.0,-8.004179786542396,0.5682720923123964
"[186.32792703062296, 307.2070504426956, 0.22023219081620482]",K3,"[0.2239479273557663, -0.9745960235595703, 0.0031519178301095963]",24.31271616817818,0.0,-7.877739799772437,0.5609781389684181
"[186.7797158882022, 305.2346331477165, 0.22026358797916146]",K3,"[0.21922188997268677, -0.975669801235199, 0.00318977702409029]",24.564930049050943,0.0,-7.605309469098761,0.5541413069543915
"[187.13743045926094, 303.6412208378315, 0.22024339892050193]",K3,"[0.2155211865901947, -0.9764938950538635, 0.003196639008820057]",24.647839855596942,0.0,-7.193408912731527,0.5441225860559639
"[187.49131073057652, 302.03723672032356, 0.22021623881028063]",K3,"[0.21193520724773407, -0.977278470993042, 0.003215308766812086]",24.76810750581177,0.0,-7.295876373269719,0.5339594533869815
"[187.8400427699089, 300.4286358952522, 0.22021721371584135]",K3,"[0.2084587961435318, -0.9780257940292358, 0.0032646008767187595]",24.948734737813737,0.0,-7.341063989154164,0.5227089069843076
"[188.2725674211979, 298.393692702055, 0.22023349431492534]",K3,"[0.2041153758764267, -0.978941023349762, 0.003380682785063982]",25.08856779580664,0.0,-7.239494034207705,0.5109242219267078
"[188.69791086763144, 296.34788578748703, 0.22034120152238756]",K3,"[0.1997327208518982, -0.9798439741134644, 0.0035406178794801235]",25.3411864584348,0.0,-7.466269442985731,0.4936374273108289
"[189.1173375621438, 294.2849167883396, 0.22052528290078044]",K3,"[0.19530844688415527, -0.980734646320343, 0.0037554395385086536]",25.614761380290105,0.0,-7.309343471450691,0.4777286707516873
"[189.53217816352844, 292.19808173179626, 0.22074311189498985]",K3,"[0.1908598691225052, -0.9816092848777771, 0.003965935669839382]",25.714150235961494,0.0,-7.069831784864608,0.46227695573448624
"[189.93988429009914, 290.09958988428116, 0.22093472183769336]",K3,"[0.1864808201789856, -0.9824492931365967, 0.00428337836638093]",25.9343727500378,0.0,-7.357727220686482,0.44603153116243593
"[190.34148159623146, 287.9832972586155, 0.2209574647476984]",K3,"[0.1819499433040619, -0.9832979440689087, 0.004406881984323263]",26.0556418710649,0.0,-7.257799482329889,0.4308042680051922
"[190.7377763837576, 285.84316396713257, 0.22089101591700455]",K3,"[0.1774221807718277, -0.9841251373291016, 0.004362486768513918]",26.205089575345728,0.0,-7.440800119807679,0.41539539108068213
"[191.12617556750774, 283.6924118697643, 0.22068293773554615]",K3,"[0.1728709191083908, -0.9849358797073364, 0.004117325879633427]",26.42939565331691,0.0,-7.523164340830782,0.4004160475234325
"[191.50754617899656, 281.5256298482418, 0.22056573168811155]",K3,"[0.16829614341259003, -0.985729455947876, 0.0037168702110648155]",26.52975950018634,0.0,-7.35249018460729,0.3862988129110746
"[191.8074303418398, 279.7804949581623, 0.22041142398666125]",K3,"[0.1646188497543335, -0.9863542318344116, 0.002450990956276655]",26.50199997466814,0.0,-7.5474661253035125,0.3718196848001754
"[192.1734817698598, 277.5952098965645, 0.21948744035034906]",K3,"[0.15985535085201263, -0.9871401190757751, 0.0007837676093913615]",27.01667708408708,0.0,-8.028126905403752,0.35979826509481977
"[192.53340156376362, 275.3840526342392, 0.21927384397713467]",K3,"[0.15497638285160065, -0.9879165291786194, 0.0017967515159398317]",27.01423559097691,0.0,-6.889706430400672,0.34865578960309374
"[192.81436730921268, 273.6134670972824, 0.21961206594278337]",K3,"[0.15126286447048187, -0.9884912967681885, 0.0021231311839073896]",27.15538979562461,0.0,-7.335968643321425,0.334753370318413
"[193.15948445349932, 271.37858349084854, 0.22012248988903593]",K3,"[0.14677181839942932, -0.989168107509613, 0.0021313170436769724]",27.287555654173588,0.0,-7.243242179832803,0.32472429460443925
"[193.49508982896805, 269.1379237771034, 0.22016887546124053]",K3,"[0.1422092467546463, -0.9898350238800049, 0.0017841982189565897]",27.406358449371687,0.0,-7.2593736953400025,0.3121273737609601
"[193.8219911903143, 266.88537859916687, 0.22017416003791368]",K3,"[0.13758668303489685, -0.990488588809967, 0.0015006705652922392]",27.51668208896769,0.0,-7.291924062181997,0.29992822664586805
"[194.1407786309719, 264.614679813385, 0.22008138916498865]",K3,"[0.13276278972625732, -0.9911472201347351, 0.0011602812446653843]",27.65326225191856,0.0,-7.325451967223141,0.2881679241602031
"[194.44917385280132, 262.33993807435036, 0.21998516642088362]",K3,"[0.12784817814826965, -0.9917932748794556, 0.0009020016295835376]",27.759302156510635,0.0,-7.245683467371452,0.277084575785801
"[194.74779339134693, 260.05478686094284, 0.2199047934373084]",K3,"[0.1228729635477066, -0.9924222230911255, 0.0006220453651621938]",27.863260012690322,0.0,-7.227275315197698,0.26646275008842857
"[194.97991545125842, 258.2154287099838, 0.21988019816672022]",K3,"[0.11885163187980652, -0.9929119944572449, 0.0004280897555872798]",27.938571747962317,0.0,-7.1934793610559264,0.2562287011301061
"[195.205350484699, 256.37000462412834, 0.2198146971022652]",K3,"[0.11481759697198868, -0.9933866262435913, 0.0001684935559751466]",27.998450916089027,0.0,-7.169335032720564,0.24841599937467915
"[195.47691174596548, 254.0602822303772, 0.21977115085428522]",K3,"[0.10976295173168182, -0.9939578175544739, -8.211934618884698e-05]",28.06707258653978,0.0,-7.175693537974132,0.24086625296659392
"[195.73762609437108, 251.74196085333824, 0.21975026891323068]",K3,"[0.10468229651451111, -0.9945057034492493, -0.0002886235888581723]",28.159725520183635,0.0,-7.181570413982517,0.2318250367237612
"[195.98801331594586, 249.4085163474083, 0.21968560766799783]",K3,"[0.09954667091369629, -0.995032787322998, -0.0005175634287297726]",28.259196481731095,0.0,-7.082081411136895,0.22355833908883538
"[196.22640565782785, 247.07435369491577, 0.21961101817214512]",K3,"[0.09442117065191269, -0.9955321550369263, -0.000725548539776355]",28.309249443617976,0.0,-6.932091881149523,0.21590356215776596
"[196.45344134047627, 244.73293495178223, 0.2195189788690186]",K3,"[0.08933231979608536, -0.9960014820098877, -0.0009221825748682022]",28.352407496754008,0.0,-6.915402171695938,0.20836982804019338
"[196.66964174807072, 242.37763091921806, 0.21940988875940093]",K3,"[0.08424931019544601, -0.996444046497345, -0.0011361901415511966]",28.470583009496806,0.0,-6.894032094351856,0.20137333052097078
"[196.83350015059114, 240.49719882011414, 0.21935448597650975]",K3,"[0.08019046485424042, -0.996778666973114, -0.0012852438958361745]",28.493864498592473,0.0,-6.613124718956187,0.1953890492458445
"[197.02889328449965, 238.1305774152279, 0.21930057263762137]",K3,"[0.07516252249479294, -0.9971702694892883, -0.0014754758449271321]",28.58542071620615,0.0,-6.589287015206506,0.1906119968689528
"[197.17622853443027, 236.2415687739849, 0.21926113349218213]",K3,"[0.07119646668434143, -0.9974609613418579, -0.001622229116037488]",28.6111204957378,0.0,-6.347806863872101,0.18541806800268118
"[197.31681211665273, 234.34201815724373, 0.2192287681345988]",K3,"[0.0672614648938179, -0.9977339506149292, -0.0017418202478438616]",28.622184577632787,0.0,-6.281929676294553,0.18146152442274974
"[197.48185746744275, 231.9681698679924, 0.21919986298598815]",K3,"[0.06232361122965813, -0.9980542063713074, -0.0018740268424153328]",28.69791005754494,0.0,-6.250225215504705,0.17767416405714226
"[197.60597871243954, 230.0612633228302, 0.21917767760896822]",K3,"[0.05843208357691765, -0.9982895255088806, -0.001959947170689702]",28.703636082562916,0.0,-5.990740643906722,0.17388269982423102
"[197.72284703329206, 228.1512677371502, 0.2191563295064043]",K3,"[0.054614584892988205, -0.9985054135322571, -0.002039840444922447]",28.779485211118743,0.0,-5.949442922559601,0.1706350452309074
"[197.85857832804322, 225.7651568353176, 0.21905069832791924]",K3,"[0.04993746057152748, -0.9987500309944153, -0.0021412663627415895]",28.81067926007661,0.0,-5.669696439132776,0.16832583423861608
"[197.95958337932825, 223.84880140423775, 0.21898214144312078]",K3,"[0.046353187412023544, -0.9989227056503296, -0.0022112096194177866]",28.853332996960248,0.0,-5.504789551836357,0.16540431557021246
"[198.07591376267374, 221.4550407230854, 0.21894064272964897]",K3,"[0.04210687428712845, -0.9991103410720825, -0.0023305753711611032]",28.87636521490348,0.0,-5.305511716222476,0.16358496301389056
"[198.18208397738636, 219.0572631061077, 0.21883802882257442]",K3,"[0.03798793628811836, -0.999275267124176, -0.0023993297945708036]",28.929469467823637,0.0,-5.151871309972946,0.16129675033362412
"[198.2785795200616, 216.64857560396194, 0.21878512004150252]",K3,"[0.03394875302910805, -0.9994205832481384, -0.002441838849335909]",28.975460115371572,0.0,-4.892042306014085,0.15957732080255663
"[198.36511801928282, 214.2434382736683, 0.21872147391331964]",K3,"[0.030139319598674774, -0.9995425343513489, -0.002512179547920823]",28.98613389034159,0.0,-4.640235871751582,0.1581866150911124
"[198.44242572411895, 211.83489602804184, 0.21869100985304613]",K3,"[0.026495186612010002, -0.9996458292007446, -0.0025086458772420883]",29.034753914889116,0.0,-4.4929371493826284,0.1569089505249121
"[198.4979374743998, 209.90126058459282, 0.21868715197797428]",K3,"[0.023686429485678673, -0.9997161626815796, -0.002555200131610036]",29.068790387473488,0.0,-4.220612392724704,0.15616854495441518
